t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,0.2000,0.222889,0.222222,0.000667,-0.000000,0.000000,1499
0.0089,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,0.4000,0.223556,0.222222,0.001333,-0.000000,0.000000,1498
0.0139,3,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,0.6000,0.224222,0.222222,0.002000,-0.000000,0.000000,1497
0.0191,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,0.8000,0.224889,0.222222,0.002667,-0.000000,0.000000,1496
0.0241,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,1.0000,0.225556,0.222222,0.003333,-0.000000,0.000000,1495
0.0292,6,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,1.2000,0.226222,0.222222,0.004000,-0.000000,0.000000,1494
0.0343,7,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,1.4000,0.226889,0.222222,0.004667,-0.000000,0.000000,1493
0.0394,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,1.6000,0.227556,0.222222,0.005333,-0.000000,0.000000,1492
0.0445,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,1.8000,0.228222,0.222222,0.006000,-0.000000,0.000000,1491
0.0496,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,2.0000,0.228889,0.222222,0.006667,-0.000000,0.000000,1490
0.0547,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,2.2000,0.229556,0.222222,0.007333,-0.000000,0.000000,1489
0.0598,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,2.4000,0.230222,0.222222,0.008000,-0.000000,0.000000,1488
0.0649,13,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,2.6000,0.230889,0.222222,0.008667,-0.000000,0.000000,1487
0.0699,14,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,2.8000,0.231556,0.222222,0.009333,-0.000000,0.000000,1486
0.0751,15,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,3.0000,0.232222,0.222222,0.010000,-0.000000,0.000000,1485
0.0802,16,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,3.2000,0.232889,0.222222,0.010667,-0.000000,0.000000,1484
0.0854,17,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,3.4000,0.233556,0.222222,0.011333,-0.000000,0.000000,1483
0.0905,18,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,3.6000,0.234222,0.222222,0.012000,-0.000000,0.000000,1482
0.0955,19,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,3.8000,0.234889,0.222222,0.012667,-0.000000,0.000000,1481
0.1006,20,enc,1,0,-0.0000,0.0000,-0.0000,-0.0243,-0.0083,40.00,83.27,40.0000,4.0000,0.235556,0.222222,0.013333,-0.000000,0.000000,1480
0.1057,21,enc,1,1,-0.0000,0.0000,-0.0000,0.0154,0.0045,40.00,83.27,40.0000,4.2000,0.236222,0.222222,0.014000,-0.000000,0.000000,1479
0.1108,22,enc,1,0,-0.0000,0.0000,-0.0000,0.0154,0.0045,40.00,83.27,40.0000,4.4000,0.236889,0.222222,0.014667,-0.000000,0.000000,1478
0.1159,23,enc,1,0,-0.0000,0.0000,-0.0000,0.0154,0.0045,40.00,83.27,40.0000,4.6000,0.237556,0.222222,0.015333,-0.000000,0.000000,1477
0.1210,24,enc,1,0,-0.0000,0.0000,-0.0000,0.0154,0.0045,40.00,83.27,40.0000,4.8000,0.238222,0.222222,0.016000,-0.000000,0.000000,1476
0.1261,25,enc,1,0,-0.0000,0.0000,-0.0000,0.0154,0.0045,40.00,83.27,40.0000,5.0000,0.238889,0.222222,0.016667,-0.000000,0.000000,1475
0.1312,26,enc,1,0,-0.0000,0.0000,-0.0000,0.0154,0.0045,40.00,83.27,40.0000,5.2000,0.239556,0.222222,0.017333,-0.000000,0.000000,1474
0.1362,27,enc,1,0,-0.0000,0.0000,-0.0000,0.0154,0.0045,40.00,83.27,40.0000,5.4000,0.240222,0.222222,0.018000,-0.000000,0.000000,1473
0.1413,28,enc,1,0,-0.0000,0.0000,-0.0000,0.0154,0.0045,40.00,83.27,40.0000,5.6000,0.240889,0.222222,0.018667,-0.000000,0.000000,1472
